arr_δ,arr_l2u,arr_h1u,arr_l2p,arr_h1p,arr_δ_nostab,arr_l2u_nostab,arr_h1u_nostab,arr_l2p_nostab,arr_h1p_nostab
0.003840473705319436,0.009676677789067986,0.30001040153054714,0.068259735300708,1.915096498945478,0.003840473705319436,0.005560130878309761,0.2740205083228946,0.7612137592504913,2.008577862354814
0.0038890872965260115,0.009678051627382821,0.3000011942370294,0.06826288158949301,1.9150240102015437,0.0038890872965260115,0.005559910305844557,0.2740180354376541,0.7699461524691575,2.0095101332242775
0.003937700887732587,0.009679400821544597,0.2999929771760145,0.06826613483329244,1.9149545810762376,0.003937700887732587,0.005559686695280823,0.2740140520618255,0.778766783360126,2.0105237141469297
0.003986314478939162,0.009680726438904821,0.299985635621639,0.06826948771595528,1.9148879201523865,0.003986314478939162,0.005559459833780279,0.27400850981068364,0.7876547421043167,2.0116219481645694
0.004034928070145737,0.009682029449949638,0.29997907036212484,0.06827293395927031,1.9148237720994796,0.004034928070145737,0.0055592295714722035,0.2740013810344415,0.7965894258149668,2.0128081820373684
0.004083541661352312,0.00968331073616207,0.2999731953112804,0.06827646816972571,1.9147619125146564,0.004083541661352312,0.005558995831504672,0.27399266159214475,0.8055505894772998,2.0140857171625504
0.004132155252558887,0.009684571096828853,0.2999679355248678,0.06828008569946076,1.9147021435245235,0.004132155252558887,0.005558758618301979,0.2739823731086379,0.814518385512697,2.0154577588032456
0.0041807688437654625,0.009685811254905577,0.29996322554897853,0.06828378251350098,1.9146442899828955,0.0041807688437654625,0.005558518023254881,0.27397056452288077,0.8234734209133701,2.0169273534024303
0.004229382434972038,0.009687031862011175,0.2999590080413614,0.06828755505439785,1.9145881961171258,0.004229382434972038,0.0055582742271074416,0.27395731276292656,0.8323967921587117,2.018497330711972
0.004277996026178612,0.009688233502611525,0.2999552326180002,0.0682914000953262,1.914533722491461,0.004277996026178612,0.005558027498542199,0.2739427224111464,0.8412701141546108,2.0201702462318605
0.004326609617385188,0.009689416697423313,0.29995185488616866,0.06829531457385107,1.914480743176017,0.004326609617385188,0.005557778188888618,0.2739269242795208,0.8500755645704755,2.0219483167489223
0.004375223208591763,0.009690581906094488,0.29994883563238345,0.06829929540371714,1.9144291430501803,0.004375223208591763,0.005557526723157872,0.27391007288214186,0.858795904066763,2.0238333674331193
0.004423836799798338,0.009691729529305528,0.29994614013918713,0.06830333927201161,1.914378815231965,0.004423836799798338,0.005557273588267381,0.27389234286563013,0.8674144903940675,2.0258267844965183
0.0044724503910049136,0.009692859910596022,0.29994373760893006,0.06830744244474761,1.9143296587240326,0.0044724503910049136,0.0055570193197660555,0.27387392453161835,0.8759152982839409,2.0279294713222145
0.004521063982211488,0.00969397333843637,0.2999416006756863,0.06831160062108621,1.9142815764726524,0.004521063982211488,0.005556764488419445,0.27385501864806727,0.8842829193062645,2.030141819268862
0.004569677573418063,0.00969507004923072,0.29993970498886874,0.06831580888786774,1.914234474125528,0.004569677573418063,0.005556509687788522,0.2738358307825968,0.8925025784199035,2.0324636792409714
0.004618291164624639,0.009696150231972414,0.2999380288536155,0.06832006182219157,1.9141882597935231,0.004618291164624639,0.005556255523071689,0.2738165654048105,0.9005601249384575,2.0348943521083576
0.004666904755831214,0.009697214035002887,0.2999365529138677,0.06832435377195756,1.9141428450933358,0.004666904755831214,0.005556002600659207,0.27379741998610746,0.9084420329717018,2.037432581449903
0.004715518347037789,0.009698261574751621,0.29993525986442926,0.06832867933169047,1.9140981477851085,0.004715518347037789,0.005555751517290907,0.27377857930185795,0.9161354020974104,2.0400765482788366
0.004764131938244364,0.00969929294515936,0.299934134178791,0.0683330340474437,1.9140540965108852,0.004764131938244364,0.005555502847058499,0.27376021016313973,0.9236279311312894,2.0428238769320433
0.004812745529450939,0.009700308224603604,0.2999331618476512,0.06833741540154704,1.914010638152421,0.004812745529450939,0.005555257121994746,0.27374245694609384,0.9309077949900552,2.0456716918191797
0.004861359120657514,0.009701307476733558,0.29993233014266224,0.06834182394025683,1.9139677465226925,0.004861359120657514,0.005555014795094626,0.2737254387005866,0.9379633458588811,2.0486168035399857
0.00490997271186409,0.009702290752463446,0.29993162742666407,0.06834626369513302,1.9139254253410327,0.00490997271186409,0.00555477616690777,0.27370924909531685,0.9447823094471803,2.0516562640545057
0.004958586303070664,0.009703258129432348,0.29993104294827405,0.06835074035042138,1.913883693689852,0.004958586303070664,0.005554541272624109,0.2736939597235107,0.9513504815678553,2.0547883436469987
0.0050071998942772394,0.00970420982865444,0.2999305664193913,0.06835525735038019,1.9138425569527107,0.0050071998942772394,0.005554309786899358,0.27367962420929415,0.9576503989293073,2.058013557659836
0.005055813485483815,0.009705146356120532,0.29993018728784665,0.06835981402686943,1.9138019955590255,0.005055813485483815,0.005554081057267864,0.2736662783735656,0.9636614964841995,2.061334743922023
0.00510442707669039,0.009706068522409817,0.29992989415294924,0.06836440843617167,1.913761989438163,0.00510442707669039,0.005553854326622031,0.2736539353999067,0.9693632939685684,2.064755424875541
0.005153040667896965,0.009706977268287672,0.2999296752533018,0.06836904079102026,1.9137225412565972,0.005153040667896965,0.00555362905509841,0.2736425804546572,0.9747407081045023,2.0682770922949807
0.005201654259103541,0.009707873393927535,0.29992952028925823,0.06837371299830552,1.913683662665623,0.005201654259103541,0.005553405105714404,0.27363217013023816,0.9797874306705568,2.07189743270235
0.005250267850310115,0.009708757384577162,0.2999294220495164,0.06837842606434454,1.9136453453456042,0.005250267850310115,0.005553182627323053,0.27362263843366214,0.9845037573258661,2.075611248648223
0.0052988814415166905,0.009709629452268916,0.2999293762030997,0.06838317891098146,1.9136075536645631,0.0052988814415166905,0.005552961773689488,0.2736139057427508,0.988891230741523,2.0794130561546824
0.005347495032723266,0.009710489700700375,0.2999293798257099,0.06838796892815717,1.9135702382054824,0.005347495032723266,0.005552742513602439,0.2736058860170906,0.9929488647515738,2.0832990641493114
0.005396108623929841,0.009711338243870615,0.29992943020411195,0.06839279299943808,1.9135333503485237,0.005396108623929841,0.005552524603108267,0.27359849099421074,0.9966723089169642,2.087267753955035
0.005444722215136416,0.009712175233397739,0.29992952441790754,0.0683976482431052,1.9134968490956934,0.005444722215136416,0.005552307643857042,0.2735916325769161,1.0000546325569206,2.091319608084799
0.005493335806342991,0.009713000841172263,0.2999296593634335,0.06840253233093296,1.9134607019995726,0.005493335806342991,0.005552091153191192,0.2735852246032838,1.0030872390430212,2.0954567265675093
0.005541949397549566,0.009713815237288558,0.2999298318828275,0.06840744351967071,1.913424883741345,0.005541949397549566,0.005551874617870614,0.2735791844201868,1.0057606451860428,2.0996824650066106
0.005590562988756142,0.009714618575759422,0.299930038868577,0.06841238055738726,1.913389374326989,0.005590562988756142,0.0055516575289500806,0.2735734343095485,1.0080647838586778,2.104001295952751
0.005639176579962717,0.009715410987963514,0.299930277325255,0.06841734256358942,1.913354157581895,0.005639176579962717,0.005551439403356508,0.2735679026689941,1.00998922045476,2.1084186943589307
0.005687790171169291,0.009716192581401491,0.2999305444002369,0.06842232892383848,1.9133192200495426,0.005687790171169291,0.005551219796885174,0.2735625249036967,1.011523194381226,2.1129411009351915
0.005736403762375867,0.00971696344190309,0.2999308373965569,0.0684273392093212,1.9132845502273177,0.005736403762375867,0.005550998311947209,0.27355724400572673,1.0126555937708315,2.1175759153635836
0.005785017353582442,0.009717723638135898,0.2999311537767078,0.06843237311976098,1.9132501380471274,0.005785017353582442,0.005550774601759229,0.2735520108364108,1.013374928805442,2.1223314829525877
0.005833630944789017,0.009718473227578366,0.29993149116231066,0.06843743044485416,1.9132159745244806,0.005833630944789017,0.0055505483719594005,0.27354678414367517,1.0136692682177586,2.1272170990022055
0.005882244535995592,0.009719212263190474,0.29993184733194245,0.0684425110393297,1.9131820515225748,0.005882244535995592,0.005550319380143669,0.2735415303577593,1.0135261565128226,2.132243023401998
0.005930858127202168,0.009719940800011428,0.29993222021796145,0.068447614807423,1.9131483615935254,0.005930858127202168,0.005550087433707577,0.2735362232055604,1.0129325879317994,2.137420461527631
0.005979471718408742,0.00972065890094446,0.2999326079023291,0.06845274169355278,1.913114897871437,0.005979471718408742,0.005549852386277429,0.27353084319787924,1.0118749072580346,2.14276159043351
0.0060280853096153185,0.009721366641139609,0.2999330086111086,0.06845789167676308,1.9130816539992812,0.0060280853096153185,0.005549614133197485,0.2735253770229288,1.010338740846052,2.1482795681918563
