h,u_L2_stab,u_H1_stab,u_L2_nostab,u_H1_nostab,p_L2_stab,p_H1_stab,p_L2_nostab,p_H1_nostab
0.125,0.08761890329368652,1.8433342515781852,0.14326344452118278,4.1965789958556075,2.2669224913813424,8.822820409305898,5.7803744542883155,41.75476265323752
0.0625,0.01589074182046418,0.49489780298825314,0.12563429457505945,1.76838587446451,0.38172406679525406,4.568660744330591,187064.8374672639,7382.572972621832
0.03125,0.004894829906863844,0.21543294828690226,0.004898887220638148,0.5679760657960069,0.10153619975673096,1.6879696299311546,250.2686784091915,156.6971349160966
0.015625,0.0017260018262043315,0.07512395299125445,0.001721993008328341,0.12096597909109086,0.053892958533703975,1.0721262687271993,28.17027763885097,24.216286637151025
0.0078125,0.0006729955655054522,0.027372935230933416,0.0006730369658067965,0.03298987347589169,0.039682963757662594,0.7808472408912872,1.3396847013527424,11.032854313346244
0.00390625,0.00026711457328498675,0.010481775075987855,0.0002671384874320923,0.056670637064022665,0.03666085117967134,0.5847107663061316,1992.7220106948355,33.832338614433986
