h,u_L2_stab,u_H1_stab,u_L2_nostab,u_H1_nostab,p_L2_stab,p_H1_stab,p_L2_nostab,p_H1_nostab
0.125,0.24506642730862402,3.0464300478450324,0.039659392975039634,1.0437485163878693,1.4876569171954557,8.702250774918236,11.65519528026814,6.451550586973036
0.0625,0.039793702381646714,0.8329104292691432,10.136399972517658,874.683579838193,0.15683120380498505,2.5413379792292385,38246.63113711604,1958.464769691237
0.03125,0.0034047188460122058,0.1628680032592463,0.0006876730048464992,0.07228463241999769,0.022624966275702534,1.150548510353662,25.67240251052638,48.72649674437072
0.015625,0.0003235012213771367,0.032348169963786866,8.533704662179198e-5,0.019546608206262302,0.003666511911611474,0.4788611698705714,3.570888045276214,10.65016096668622
0.0078125,3.177564026256048e-5,0.006406315949015091,1.0733442679874252e-5,0.006742610259603406,0.0006751497162399567,0.2146645172480616,1.1762561784875987,2.0589598884869496
0.00390625,3.3516373367540462e-6,0.0013710683086539115,1.5317781103842394e-6,0.01254982403548951,0.00014426294800753544,0.10256607796254187,45830.412468900715,13.061108372441312
